epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,12.2866,0.79531,0.89108,0.95564,0.79965,0.76431,0.77394,0.59143,0.84771,1.19961,0.97482,0.00091175,0.00091175,0.00091175
43,12.5199,0.83961,0.91043,0.95061,0.78852,0.76659,0.79082,0.59325,0.85218,1.17227,0.97361,0.0009035,0.0009035,0.0009035
44,12.8488,0.83099,0.87135,0.95322,0.78368,0.76287,0.7669,0.58534,0.90171,1.15805,0.99007,0.00089525,0.00089525,0.00089525
45,13.0794,0.81581,0.85967,0.93563,0.79246,0.78796,0.77561,0.5876,0.91454,1.18306,1.00548,0.000887,0.000887,0.000887
46,13.3153,0.79904,0.84983,0.93936,0.84039,0.7399,0.79482,0.59726,0.88307,1.1821,1.01264,0.00087875,0.00087875,0.00087875
47,13.5442,0.89068,0.89092,0.94435,0.81669,0.77284,0.82928,0.60743,0.83495,1.15506,0.99878,0.0008705,0.0008705,0.0008705
48,13.7785,0.80491,0.87425,0.95407,0.8,0.70495,0.78021,0.60982,0.83372,1.16095,0.98148,0.00086225,0.00086225,0.00086225
49,14.0086,0.83304,0.8696,0.94946,0.76861,0.76094,0.7855,0.62945,0.80943,1.15196,0.9785,0.000854,0.000854,0.000854
50,14.2481,0.80323,0.85835,0.94858,0.76652,0.76965,0.81246,0.624,0.84339,1.12956,0.97502,0.00084575,0.00084575,0.00084575
51,14.4769,0.77528,0.83474,0.95267,0.78611,0.72876,0.80032,0.62993,0.84035,1.11962,0.97515,0.0008375,0.0008375,0.0008375
52,14.7167,0.77627,0.84932,0.95416,0.79877,0.74392,0.80425,0.63156,0.81446,1.13143,0.97889,0.00082925,0.00082925,0.00082925
53,14.9513,0.76013,0.7814,0.92533,0.75355,0.76471,0.79452,0.60798,0.83541,1.13776,0.99387,0.000821,0.000821,0.000821
54,15.1884,0.76354,0.79498,0.93992,0.73989,0.77799,0.76529,0.59047,0.79713,1.14298,0.96659,0.00081275,0.00081275,0.00081275
55,15.4193,0.72915,0.79635,0.92494,0.71845,0.78979,0.78356,0.60964,0.75702,1.11545,0.95582,0.0008045,0.0008045,0.0008045
56,15.6563,0.75117,0.81153,0.93905,0.76799,0.76287,0.76308,0.59145,0.77208,1.15391,0.95817,0.00079625,0.00079625,0.00079625
57,15.8888,0.78568,0.83011,0.96172,0.77206,0.75611,0.7636,0.60667,0.75778,1.15,0.96046,0.000788,0.000788,0.000788
58,16.1242,0.80332,0.82437,0.94241,0.87713,0.70689,0.79369,0.60597,0.82816,1.17806,0.97783,0.00077975,0.00077975,0.00077975
59,16.351,0.74258,0.81113,0.92551,0.81512,0.74743,0.78494,0.60371,0.81922,1.18565,0.98163,0.0007715,0.0007715,0.0007715
60,16.5889,0.74129,0.79115,0.92376,0.84463,0.75424,0.81569,0.63418,0.78452,1.07744,0.97686,0.00076325,0.00076325,0.00076325
61,16.8204,0.74225,0.80103,0.92324,0.84509,0.75756,0.81792,0.64442,0.7812,1.07597,0.96582,0.000755,0.000755,0.000755
62,17.0607,0.71162,0.76222,0.91956,0.81973,0.8018,0.81808,0.65858,0.76079,1.03445,0.95633,0.00074675,0.00074675,0.00074675
63,17.2915,0.73885,0.75585,0.91599,0.85617,0.79352,0.8194,0.66661,0.77162,1.01927,0.95728,0.0007385,0.0007385,0.0007385
64,17.5309,0.73304,0.74586,0.89992,0.85884,0.76094,0.82433,0.65976,0.79087,1.06181,0.95078,0.00073025,0.00073025,0.00073025
65,17.7638,0.74235,0.7546,0.90843,0.85965,0.719,0.81628,0.6406,0.80618,1.07592,0.95304,0.000722,0.000722,0.000722
66,18.0025,0.74144,0.73213,0.92347,0.82727,0.74068,0.81959,0.65691,0.78815,1.06442,0.95876,0.00071375,0.00071375,0.00071375
67,18.3266,0.70521,0.72531,0.91429,0.80641,0.80068,0.83166,0.67155,0.77352,1.05643,0.95279,0.0007055,0.0007055,0.0007055
68,18.5624,0.76336,0.76194,0.91973,0.78161,0.80856,0.81513,0.6485,0.76847,1.05074,0.96061,0.00069725,0.00069725,0.00069725
69,18.7958,0.72821,0.73883,0.91699,0.8179,0.79062,0.81855,0.65523,0.76621,1.03834,0.96336,0.000689,0.000689,0.000689
70,19.0312,0.70105,0.74806,0.92647,0.87374,0.73867,0.82389,0.65205,0.75756,1.00338,0.97679,0.00068075,0.00068075,0.00068075
71,19.2596,0.70249,0.7231,0.91717,0.83046,0.76845,0.81635,0.66317,0.74692,1.0398,0.95668,0.0006725,0.0006725,0.0006725
72,19.4978,0.70968,0.72821,0.90429,0.8182,0.79826,0.80421,0.6613,0.77584,1.04687,0.9902,0.00066425,0.00066425,0.00066425
73,19.7245,0.72331,0.70974,0.90928,0.81946,0.78902,0.80481,0.6491,0.80136,1.05114,1.00447,0.000656,0.000656,0.000656
74,19.9662,0.72511,0.71707,0.90817,0.76938,0.79665,0.79464,0.61844,0.81973,1.06582,0.99179,0.00064775,0.00064775,0.00064775
75,20.1944,0.70955,0.71443,0.90821,0.7579,0.79389,0.79205,0.62629,0.81305,1.0468,0.98,0.0006395,0.0006395,0.0006395
76,20.432,0.732,0.73013,0.92509,0.75597,0.76314,0.79588,0.63506,0.75732,1.00886,0.97966,0.00063125,0.00063125,0.00063125
77,20.6572,0.71433,0.71302,0.90004,0.86685,0.71879,0.80314,0.64976,0.74896,1.00121,0.97078,0.000623,0.000623,0.000623
78,20.8949,0.74957,0.7245,0.9014,0.84562,0.74808,0.79795,0.62386,0.76947,1.02574,0.96634,0.00061475,0.00061475,0.00061475
79,21.1259,0.75366,0.73475,0.92358,0.81994,0.76936,0.79931,0.62194,0.76228,1.02482,0.96917,0.0006065,0.0006065,0.0006065
80,21.3646,0.65371,0.7002,0.89685,0.77193,0.79826,0.80964,0.65054,0.7788,1.00045,0.97646,0.00059825,0.00059825,0.00059825
