epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,28.1268,0.8189,0.80432,0.95336,0.77487,0.69144,0.76278,0.58632,0.78082,1.05234,0.94992,0.0003268,0.0003268,0.0003268
104,28.374,0.78331,0.75914,0.93999,0.76756,0.7232,0.77384,0.59416,0.76356,1.02362,0.94501,0.0003202,0.0003202,0.0003202
105,28.615,0.82401,0.76595,0.94678,0.77734,0.72212,0.79368,0.60247,0.76056,1.0237,0.94465,0.0003136,0.0003136,0.0003136
106,28.863,0.81479,0.79223,0.93889,0.76945,0.735,0.78669,0.59766,0.78879,1.02635,0.95681,0.000307,0.000307,0.000307
107,29.0991,0.79232,0.76465,0.92754,0.74407,0.75101,0.78974,0.59213,0.7947,1.03417,0.9625,0.0003004,0.0003004,0.0003004
108,29.3491,0.80922,0.75503,0.93743,0.75214,0.73519,0.78257,0.5842,0.80795,1.05262,0.97932,0.0002938,0.0002938,0.0002938
109,29.6811,0.82644,0.81545,0.9579,0.74844,0.7576,0.78565,0.5813,0.8059,1.05829,0.98215,0.0002872,0.0002872,0.0002872
110,29.929,0.79591,0.77366,0.9333,0.75182,0.77106,0.78056,0.59042,0.79934,1.01496,0.97454,0.0002806,0.0002806,0.0002806
111,30.1715,0.81433,0.78126,0.94595,0.7882,0.74143,0.77175,0.593,0.78759,1.02504,0.96511,0.000274,0.000274,0.000274
112,30.424,0.81773,0.77296,0.94049,0.77651,0.74389,0.77792,0.59889,0.78441,1.01756,0.95092,0.0002674,0.0002674,0.0002674
113,30.6644,0.79289,0.76064,0.9337,0.7735,0.75064,0.79892,0.61243,0.77195,1.01607,0.94831,0.0002608,0.0002608,0.0002608
114,30.9136,0.78723,0.75921,0.94347,0.78214,0.74284,0.81598,0.62173,0.78011,1.02008,0.94595,0.0002542,0.0002542,0.0002542
115,31.1503,0.82568,0.7685,0.94614,0.80067,0.70849,0.80955,0.62157,0.77963,1.022,0.94641,0.0002476,0.0002476,0.0002476
116,31.4045,0.80047,0.76341,0.94377,0.75114,0.74315,0.79943,0.62927,0.74302,1.00843,0.94051,0.000241,0.000241,0.000241
117,31.6448,0.77786,0.76035,0.92666,0.75805,0.73713,0.80314,0.63255,0.74662,0.99366,0.93984,0.0002344,0.0002344,0.0002344
118,31.8913,0.77978,0.75592,0.944,0.75474,0.73037,0.7891,0.63159,0.74521,0.99717,0.94162,0.0002278,0.0002278,0.0002278
119,32.1311,0.80435,0.73936,0.91038,0.75441,0.74318,0.78975,0.63362,0.73047,0.98058,0.93929,0.0002212,0.0002212,0.0002212
120,32.3794,0.76019,0.74771,0.92762,0.72198,0.78282,0.81146,0.63129,0.72417,0.95837,0.93581,0.0002146,0.0002146,0.0002146
121,32.6204,0.77937,0.74869,0.93691,0.73534,0.78329,0.81469,0.6269,0.72634,0.96424,0.93265,0.000208,0.000208,0.000208
122,32.8694,0.80657,0.73056,0.94201,0.75676,0.76032,0.80879,0.62589,0.73792,0.99441,0.93203,0.0002014,0.0002014,0.0002014
123,33.1105,0.73434,0.75449,0.93263,0.74573,0.75579,0.80136,0.62,0.74894,1.00909,0.93024,0.0001948,0.0001948,0.0001948
124,33.358,0.77676,0.73634,0.92939,0.77999,0.73037,0.79368,0.61725,0.74691,1.02805,0.93441,0.0001882,0.0001882,0.0001882
125,33.5993,0.80665,0.75283,0.93217,0.73482,0.77343,0.79044,0.61962,0.73746,1.02608,0.93239,0.0001816,0.0001816,0.0001816
126,33.8453,0.78244,0.75336,0.93652,0.75759,0.76442,0.79933,0.6253,0.73511,1.0126,0.93387,0.000175,0.000175,0.000175
127,34.0868,0.75611,0.73619,0.93334,0.77168,0.7763,0.79927,0.62246,0.72968,1.00542,0.93414,0.0001684,0.0001684,0.0001684
128,34.3361,0.80663,0.73949,0.94178,0.75977,0.75418,0.79747,0.62688,0.72103,0.9923,0.93637,0.0001618,0.0001618,0.0001618
129,34.5757,0.77724,0.71842,0.92496,0.76079,0.75418,0.8031,0.63219,0.7214,0.99274,0.94032,0.0001552,0.0001552,0.0001552
130,34.8297,0.77658,0.73958,0.93336,0.76491,0.74616,0.80674,0.63244,0.72279,0.98257,0.94087,0.0001486,0.0001486,0.0001486
131,35.1631,0.75933,0.71309,0.92665,0.76384,0.75139,0.79543,0.62858,0.72677,0.98551,0.94121,0.000142,0.000142,0.000142
132,35.4137,0.75673,0.70131,0.9199,0.78784,0.74883,0.8071,0.62927,0.72488,0.98237,0.93763,0.0001354,0.0001354,0.0001354
133,35.6537,0.70101,0.69,0.91773,0.78837,0.75122,0.80786,0.63163,0.72862,0.9886,0.93396,0.0001288,0.0001288,0.0001288
134,35.9036,0.77587,0.72061,0.93325,0.79393,0.74657,0.80658,0.6361,0.72825,0.98706,0.93499,0.0001222,0.0001222,0.0001222
135,36.1407,0.75717,0.73766,0.93002,0.78613,0.74853,0.80493,0.63807,0.72565,0.99184,0.93326,0.0001156,0.0001156,0.0001156
136,36.3922,0.76067,0.7244,0.93117,0.77042,0.76094,0.81465,0.64261,0.7176,0.99954,0.92931,0.000109,0.000109,0.000109
137,36.6319,0.77433,0.75219,0.93809,0.77151,0.76094,0.81461,0.64554,0.71706,0.99405,0.93102,0.0001024,0.0001024,0.0001024
138,36.887,0.7487,0.70916,0.91705,0.7754,0.74821,0.81682,0.64965,0.70841,0.99579,0.92994,9.58e-05,9.58e-05,9.58e-05
139,37.1265,0.74244,0.71109,0.92925,0.7733,0.73097,0.80016,0.64659,0.7075,0.99501,0.92939,8.92e-05,8.92e-05,8.92e-05
140,37.3804,0.72178,0.7124,0.91809,0.74372,0.77033,0.80386,0.64731,0.7181,0.9851,0.93383,8.26e-05,8.26e-05,8.26e-05
141,38.3254,0.75846,0.78941,0.9298,0.77434,0.73302,0.80613,0.64691,0.71892,0.97969,0.93108,7.6e-05,7.6e-05,7.6e-05
142,38.5912,0.72816,0.73643,0.9285,0.7747,0.73848,0.81171,0.64978,0.71574,0.96911,0.92926,6.94e-05,6.94e-05,6.94e-05
143,38.8236,0.71373,0.73854,0.9232,0.78507,0.73869,0.81199,0.65377,0.71468,0.96838,0.92955,6.28e-05,6.28e-05,6.28e-05
144,39.0609,0.69578,0.70267,0.92456,0.76838,0.74228,0.81092,0.64986,0.71194,0.97697,0.92893,5.62e-05,5.62e-05,5.62e-05
145,39.291,0.67033,0.68076,0.91628,0.77332,0.74903,0.82404,0.64865,0.71284,0.98361,0.92781,4.96e-05,4.96e-05,4.96e-05
146,39.5354,0.69505,0.70596,0.92664,0.76653,0.74903,0.82126,0.64146,0.71513,0.99224,0.92762,4.3e-05,4.3e-05,4.3e-05
147,39.7616,0.74556,0.71603,0.92728,0.76826,0.74903,0.81908,0.64178,0.71285,1.00347,0.92715,3.64e-05,3.64e-05,3.64e-05
148,40.0006,0.71056,0.69338,0.92777,0.77159,0.74865,0.81939,0.64629,0.71228,1.02136,0.9266,2.98e-05,2.98e-05,2.98e-05
149,40.3437,0.74678,0.71622,0.93108,0.76522,0.75579,0.81787,0.64123,0.7111,1.02216,0.92735,2.32e-05,2.32e-05,2.32e-05
150,40.5803,0.66572,0.65791,0.89688,0.7745,0.74083,0.81657,0.64006,0.70788,1.02326,0.92572,1.66e-05,1.66e-05,1.66e-05
