epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,5.52504,1.16235,1.52261,1.12017,0.62948,0.6161,0.63008,0.40533,1.16041,2.03708,1.13487,0.00088627,0.00088627,0.00088627
14,5.77842,1.24662,1.52293,1.12062,0.5743,0.59833,0.61159,0.39922,1.12998,2.01268,1.13172,0.000948483,0.000948483,0.000948483
15,6.02158,1.18509,1.50297,1.10367,0.563,0.54346,0.60801,0.40608,1.18595,2.03032,1.14303,0.0010097,0.0010097,0.0010097
16,6.27414,1.21599,1.44618,1.11621,0.54872,0.71553,0.66251,0.4356,1.11164,1.84064,1.10601,0.00106994,0.00106994,0.00106994
17,6.52115,1.16409,1.3958,1.09619,0.51562,0.71928,0.6531,0.42912,1.09198,1.83364,1.10606,0.001118,0.001118,0.001118
18,6.77137,1.13116,1.39653,1.09189,0.55805,0.65376,0.64407,0.4355,1.11216,1.74212,1.1143,0.00110975,0.00110975,0.00110975
19,7.01349,1.20429,1.40411,1.08561,0.57678,0.6894,0.63038,0.43102,1.0744,1.62312,1.10696,0.0011015,0.0011015,0.0011015
20,7.26685,1.16225,1.42296,1.08074,0.62443,0.62057,0.64562,0.44234,1.09173,1.57163,1.10623,0.00109325,0.00109325,0.00109325
21,7.51401,1.12626,1.31805,1.0588,0.59019,0.70495,0.64866,0.4444,1.0929,1.54999,1.1078,0.001085,0.001085,0.001085
22,7.77051,1.15489,1.34091,1.08968,0.62629,0.71171,0.63882,0.43416,1.08462,1.55418,1.1043,0.00107675,0.00107675,0.00107675
23,8.01354,1.11431,1.29364,1.06888,0.63536,0.6982,0.63415,0.41969,1.09861,1.5308,1.10714,0.0010685,0.0010685,0.0010685
24,8.36115,1.07397,1.31399,1.06382,0.65228,0.7096,0.68061,0.45371,1.06235,1.47131,1.09668,0.00106025,0.00106025,0.00106025
25,8.60932,1.05072,1.29622,1.03266,0.66184,0.64603,0.67311,0.46152,1.04637,1.48524,1.09017,0.001052,0.001052,0.001052
26,8.85931,1.07323,1.27243,1.04087,0.7044,0.64202,0.6794,0.48487,1.01633,1.40579,1.07097,0.00104375,0.00104375,0.00104375
27,9.10135,1.03752,1.22392,1.04854,0.65122,0.66354,0.70772,0.50151,0.99674,1.34938,1.05875,0.0010355,0.0010355,0.0010355
28,9.35206,1.114,1.21059,1.03664,0.69194,0.67424,0.7005,0.47181,1.10029,1.38196,1.08323,0.00102725,0.00102725,0.00102725
29,9.58918,1.05027,1.18634,1.04349,0.73653,0.64897,0.71358,0.50594,1.02884,1.32336,1.09042,0.001019,0.001019,0.001019
30,9.83885,1.05535,1.24874,1.03891,0.64831,0.6746,0.68941,0.48852,1.0201,1.49739,1.06379,0.00101075,0.00101075,0.00101075
31,10.0787,1.03764,1.22338,1.02685,0.64699,0.64704,0.65372,0.45833,1.0429,1.59625,1.07149,0.0010025,0.0010025,0.0010025
32,10.3301,1.01384,1.19016,1.01458,0.7156,0.63192,0.69734,0.49953,1.01559,1.41496,1.0698,0.00099425,0.00099425,0.00099425
33,10.5766,1.05688,1.14803,1.02624,0.60035,0.74547,0.72541,0.52219,0.98906,1.32782,1.06386,0.000986,0.000986,0.000986
34,10.8341,1.1151,1.20969,1.05425,0.68476,0.68424,0.72329,0.51998,1.02426,1.35758,1.0737,0.00097775,0.00097775,0.00097775
35,11.0729,1.02789,1.22048,1.03209,0.68757,0.75417,0.73743,0.49553,1.0874,1.33825,1.06363,0.0009695,0.0009695,0.0009695
36,11.3226,0.98246,1.1201,1.0304,0.73821,0.77638,0.74253,0.52837,0.97585,1.32372,1.03418,0.00096125,0.00096125,0.00096125
37,11.5645,1.00725,1.17858,1.00354,0.7627,0.69866,0.74747,0.53089,0.9747,1.3241,1.03319,0.000953,0.000953,0.000953
38,11.8191,1.0468,1.18539,1.03068,0.7512,0.6673,0.73243,0.50798,1.00205,1.30606,1.0348,0.00094475,0.00094475,0.00094475
39,12.0595,0.98298,1.11176,1.00308,0.75655,0.68436,0.7512,0.5048,1.02873,1.2819,1.03594,0.0009365,0.0009365,0.0009365
40,12.3075,0.98496,1.10472,1.00271,0.7688,0.68275,0.75228,0.53293,0.97144,1.2433,1.04301,0.00092825,0.00092825,0.00092825
41,12.549,0.91035,1.06207,1.00356,0.69727,0.74818,0.7491,0.54005,0.94793,1.22527,1.04242,0.00092,0.00092,0.00092
42,12.7983,0.98745,1.10656,1.00743,0.72095,0.72201,0.76214,0.55309,0.94011,1.24986,1.03053,0.00091175,0.00091175,0.00091175
43,13.1321,0.97073,1.05902,1.00552,0.70284,0.72201,0.76822,0.56209,0.92215,1.27298,1.03122,0.0009035,0.0009035,0.0009035
44,13.3808,0.93097,1.03944,1.00459,0.80228,0.68115,0.76815,0.54907,0.93384,1.19913,1.0051,0.00089525,0.00089525,0.00089525
45,13.6218,0.89627,1.02447,0.99583,0.74587,0.63707,0.73582,0.53629,0.96645,1.23596,1.02647,0.000887,0.000887,0.000887
46,13.8753,0.94973,1.06748,0.98006,0.76711,0.63321,0.71177,0.51007,0.97233,1.30905,1.02709,0.00087875,0.00087875,0.00087875
47,14.1174,0.98384,1.03752,0.9806,0.75302,0.676,0.72194,0.53087,0.9529,1.2576,1.01438,0.0008705,0.0008705,0.0008705
48,14.3684,0.92207,0.9756,0.98187,0.69397,0.7113,0.71878,0.53464,0.88256,1.19976,0.99892,0.00086225,0.00086225,0.00086225
49,14.6104,0.93452,0.99315,0.97586,0.71433,0.71605,0.72491,0.53634,0.89449,1.15715,1.01201,0.000854,0.000854,0.000854
50,14.8658,0.92029,0.98337,0.98856,0.65803,0.71542,0.73345,0.53119,0.93983,1.22078,1.0068,0.00084575,0.00084575,0.00084575
51,15.1032,0.9213,0.96787,0.98705,0.64845,0.73065,0.73486,0.53778,0.934,1.24956,1.00613,0.0008375,0.0008375,0.0008375
52,15.354,0.9577,1.00594,1.0061,0.68966,0.71171,0.7298,0.55702,0.85711,1.21352,0.9878,0.00082925,0.00082925,0.00082925
53,15.5957,0.89225,0.95282,0.98624,0.77162,0.66057,0.73546,0.56528,0.83954,1.24109,0.97815,0.000821,0.000821,0.000821
54,15.8485,0.89727,1.04429,0.97868,0.74891,0.72008,0.76011,0.56364,0.84465,1.21461,0.97075,0.00081275,0.00081275,0.00081275
55,16.0888,0.90963,1.00546,0.97196,0.7904,0.70665,0.77753,0.56747,0.83678,1.19989,0.97094,0.0008045,0.0008045,0.0008045
56,16.3418,0.91813,0.9478,0.96004,0.64631,0.74897,0.7617,0.55691,0.89664,1.23164,1.00959,0.00079625,0.00079625,0.00079625
57,16.5885,0.86458,0.9502,0.98373,0.67428,0.72044,0.76107,0.56551,0.87573,1.21864,1.00512,0.000788,0.000788,0.000788
58,16.8406,0.89029,0.97621,0.98793,0.73226,0.72897,0.74901,0.55709,0.86095,1.18846,0.99703,0.00077975,0.00077975,0.00077975
59,17.0786,0.91728,0.98628,0.97933,0.78049,0.67991,0.76185,0.55953,0.8653,1.21441,1.00233,0.0007715,0.0007715,0.0007715
60,17.3257,0.89367,0.94132,0.97251,0.81289,0.64897,0.75544,0.57279,0.88926,1.2356,1.0151,0.00076325,0.00076325,0.00076325
61,17.5655,0.84473,0.91804,0.96098,0.72116,0.72024,0.76527,0.58041,0.87765,1.20854,1.00642,0.000755,0.000755,0.000755
62,17.814,0.92119,0.93137,0.96459,0.72796,0.69498,0.75136,0.56617,0.89075,1.14565,1.0005,0.00074675,0.00074675,0.00074675
63,18.0506,0.86173,0.93515,0.97558,0.63753,0.76609,0.74739,0.55245,0.88884,1.14527,1.00567,0.0007385,0.0007385,0.0007385
64,18.3931,0.88291,0.89481,0.97066,0.74034,0.69337,0.77502,0.57406,0.9058,1.12157,1.02772,0.00073025,0.00073025,0.00073025
65,18.6368,0.87377,0.90651,0.97556,0.71437,0.74228,0.77129,0.5762,0.90433,1.1402,1.04322,0.000722,0.000722,0.000722
66,18.8858,0.84756,0.89594,0.96045,0.70097,0.73719,0.74811,0.57426,0.92923,1.18499,1.02308,0.00071375,0.00071375,0.00071375
67,19.1263,0.93664,0.93146,0.97712,0.67735,0.75606,0.76644,0.58259,0.92691,1.18305,1.0206,0.0007055,0.0007055,0.0007055
68,19.3792,0.85983,0.88542,0.9864,0.68474,0.7796,0.78189,0.58543,0.88318,1.16635,1.01497,0.00069725,0.00069725,0.00069725
69,19.6259,0.87466,0.89759,0.95264,0.79647,0.70446,0.76985,0.58414,0.88099,1.15219,1.00915,0.000689,0.000689,0.000689
70,19.8771,0.87875,0.89928,0.96743,0.72547,0.73507,0.76834,0.58962,0.88839,1.13665,0.99758,0.00068075,0.00068075,0.00068075
71,20.1168,0.89209,0.88784,0.96517,0.69637,0.73868,0.75532,0.5824,0.85668,1.11746,0.99045,0.0006725,0.0006725,0.0006725
72,20.3659,0.84433,0.88609,0.95036,0.66796,0.80019,0.74109,0.55743,0.84449,1.1112,0.99542,0.00066425,0.00066425,0.00066425
73,20.6089,0.8745,0.87676,0.94631,0.66696,0.78562,0.73886,0.55029,0.86511,1.11128,1.0066,0.000656,0.000656,0.000656
74,20.8549,0.83109,0.873,0.95225,0.72181,0.72064,0.7604,0.58297,0.85699,1.12653,0.99953,0.00064775,0.00064775,0.00064775
75,21.0936,0.85938,0.85903,0.95447,0.72088,0.72504,0.75599,0.58721,0.85312,1.12849,0.99491,0.0006395,0.0006395,0.0006395
76,21.3438,0.82219,0.84541,0.95385,0.80024,0.71686,0.78421,0.59171,0.85392,1.10729,0.98902,0.00063125,0.00063125,0.00063125
77,21.5846,0.86149,0.88072,0.96299,0.80736,0.6844,0.78161,0.59816,0.86831,1.10151,0.99035,0.000623,0.000623,0.000623
78,21.8368,0.9012,0.90775,0.96226,0.78742,0.73713,0.78253,0.59451,0.81977,1.09333,0.97491,0.00061475,0.00061475,0.00061475
79,22.0801,0.81534,0.81951,0.94944,0.80352,0.72362,0.78693,0.60144,0.813,1.06349,0.97065,0.0006065,0.0006065,0.0006065
80,22.3356,0.79692,0.82629,0.94796,0.74212,0.74545,0.79129,0.60679,0.78989,1.08511,0.96215,0.00059825,0.00059825,0.00059825
81,22.5794,0.78541,0.78609,0.93524,0.75435,0.75748,0.79781,0.61871,0.79423,1.07751,0.96343,0.00059,0.00059,0.00059
82,22.8303,0.79038,0.79237,0.92978,0.75742,0.81532,0.81142,0.60141,0.8019,1.06808,0.9672,0.00058175,0.00058175,0.00058175
83,23.1606,0.86148,0.85457,0.9614,0.7093,0.86454,0.80465,0.58503,0.80378,1.07749,0.96286,0.0005735,0.0005735,0.0005735
84,23.4086,0.77748,0.80091,0.92744,0.73426,0.78012,0.77954,0.58407,0.81617,1.05141,0.98509,0.00056525,0.00056525,0.00056525
85,23.6534,0.83326,0.81929,0.95414,0.76499,0.7725,0.79406,0.6003,0.81139,1.04997,0.99811,0.000557,0.000557,0.000557
86,23.9029,0.8318,0.82619,0.96915,0.76979,0.76128,0.80998,0.60921,0.80042,1.06722,0.98344,0.00054875,0.00054875,0.00054875
87,24.1385,0.78741,0.81136,0.94841,0.79207,0.75762,0.82085,0.62365,0.7962,1.06493,0.98234,0.0005405,0.0005405,0.0005405
88,24.3926,0.7888,0.80334,0.93916,0.73933,0.80216,0.81201,0.6202,0.79746,1.03258,0.98728,0.00053225,0.00053225,0.00053225
89,24.6302,0.81767,0.7834,0.95996,0.75885,0.8179,0.80867,0.62136,0.79869,1.02316,0.98957,0.000524,0.000524,0.000524
90,24.8823,0.84537,0.79079,0.94618,0.77571,0.82368,0.83194,0.62047,0.7962,1.01278,1.00038,0.00051575,0.00051575,0.00051575
91,25.1206,0.78093,0.75207,0.92682,0.76168,0.79866,0.81003,0.62401,0.8201,1.02841,1.01443,0.0005075,0.0005075,0.0005075
92,25.3697,0.75919,0.77565,0.94193,0.74937,0.79486,0.80773,0.62334,0.8219,1.03594,1.01215,0.00049925,0.00049925,0.00049925
93,25.6118,0.78346,0.76772,0.92148,0.76972,0.79029,0.82068,0.62684,0.82736,1.05518,1.01556,0.000491,0.000491,0.000491
94,25.8652,0.79,0.75903,0.92572,0.72217,0.7825,0.78762,0.61172,0.83567,1.05102,1.01409,0.00048275,0.00048275,0.00048275
95,26.1033,0.79263,0.78783,0.94152,0.73426,0.75933,0.78581,0.60328,0.83316,1.02369,1.00803,0.0004745,0.0004745,0.0004745
96,26.3564,0.83911,0.84026,0.94786,0.7515,0.7796,0.78912,0.6101,0.84311,1.03266,1.00589,0.00046625,0.00046625,0.00046625
97,26.6013,0.82665,0.8165,0.93798,0.75688,0.77284,0.79374,0.60458,0.84926,1.04777,1.00596,0.000458,0.000458,0.000458
98,26.8501,0.8001,0.78806,0.93861,0.76977,0.74839,0.78537,0.6136,0.85735,1.05767,1.00233,0.00044975,0.00044975,0.00044975
99,27.0923,0.78317,0.78284,0.93533,0.79087,0.7235,0.78164,0.61613,0.85049,1.03919,1.00506,0.0004415,0.0004415,0.0004415
100,27.3433,0.78863,0.78089,0.94789,0.77693,0.74624,0.80533,0.6233,0.82944,1.01006,1.01026,0.00043325,0.00043325,0.00043325
101,27.5834,0.7728,0.74918,0.93033,0.69449,0.85264,0.80472,0.61901,0.82725,1.00727,1.00902,0.000425,0.000425,0.000425
102,27.8335,0.78396,0.77253,0.951,0.72303,0.81446,0.80523,0.63021,0.83813,1.01052,1.00794,0.00041675,0.00041675,0.00041675
103,28.1674,0.81541,0.79118,0.9443,0.72745,0.80502,0.80524,0.63277,0.84408,1.00683,1.01699,0.0004085,0.0004085,0.0004085
104,28.4176,0.78401,0.74639,0.93075,0.77538,0.77067,0.80647,0.62355,0.8215,1.00448,1.00815,0.00040025,0.00040025,0.00040025
105,28.6575,0.81791,0.75734,0.93623,0.77678,0.7796,0.81404,0.63605,0.81243,0.99761,1.00202,0.000392,0.000392,0.000392
106,28.9073,0.7757,0.75232,0.92253,0.84141,0.7247,0.81714,0.62707,0.85385,0.99189,1.01561,0.00038375,0.00038375,0.00038375
107,29.1448,0.77132,0.73774,0.91619,0.82743,0.72946,0.79828,0.61253,0.86556,0.98426,1.016,0.0003755,0.0003755,0.0003755
108,29.3927,0.79615,0.75369,0.92738,0.84539,0.74737,0.81388,0.62669,0.82212,0.97247,1.01728,0.00036725,0.00036725,0.00036725
109,29.6315,0.7984,0.76906,0.94894,0.78918,0.78038,0.81333,0.62914,0.81402,0.97497,1.01906,0.000359,0.000359,0.000359
110,29.8787,0.76845,0.73948,0.92482,0.8069,0.715,0.78287,0.62789,0.80924,1.00683,1.02215,0.00035075,0.00035075,0.00035075
111,30.1184,0.75971,0.75504,0.93471,0.82145,0.72282,0.79344,0.62772,0.81109,1.00625,1.01863,0.0003425,0.0003425,0.0003425
112,30.3667,0.78242,0.75015,0.92667,0.79954,0.75096,0.8155,0.63823,0.81484,0.97271,1.02602,0.00033425,0.00033425,0.00033425
113,30.6054,0.75399,0.72801,0.91789,0.79086,0.76222,0.82403,0.63906,0.83268,0.9711,1.02411,0.000326,0.000326,0.000326
114,30.8581,0.77037,0.74391,0.92735,0.77178,0.81871,0.82798,0.64119,0.81093,0.96241,1.0208,0.00031775,0.00031775,0.00031775
115,31.0968,0.78051,0.74435,0.93295,0.78376,0.7959,0.82721,0.63709,0.81224,0.95858,1.0252,0.0003095,0.0003095,0.0003095
116,31.3454,0.76949,0.73842,0.93249,0.75894,0.77198,0.80978,0.62453,0.82147,0.98237,1.01953,0.00030125,0.00030125,0.00030125
117,31.588,0.74375,0.72904,0.91311,0.77106,0.77284,0.82346,0.62585,0.80002,0.96986,1.01877,0.000293,0.000293,0.000293
118,31.834,0.74229,0.73873,0.92654,0.79631,0.77284,0.83235,0.63974,0.81228,0.95276,1.01453,0.00028475,0.00028475,0.00028475
119,32.0735,0.79623,0.71931,0.8996,0.80281,0.77126,0.83339,0.64328,0.8106,0.94207,1.0135,0.0002765,0.0002765,0.0002765
120,32.3272,0.71731,0.713,0.90889,0.75957,0.7899,0.82722,0.65516,0.79227,0.96739,1.00462,0.00026825,0.00026825,0.00026825
121,32.57,0.7501,0.73566,0.92597,0.76822,0.73906,0.81705,0.65145,0.79983,0.97656,1.00452,0.00026,0.00026,0.00026
122,32.8206,0.78793,0.72888,0.93413,0.76465,0.77124,0.82304,0.65656,0.78582,0.94487,1.01268,0.00025175,0.00025175,0.00025175
123,33.0676,0.70924,0.73984,0.92833,0.75227,0.79065,0.82218,0.65527,0.77394,0.93657,1.01077,0.0002435,0.0002435,0.0002435
124,33.409,0.73341,0.70604,0.91738,0.75744,0.7796,0.8288,0.65272,0.77843,0.9349,1.00972,0.00023525,0.00023525,0.00023525
125,33.6494,0.77148,0.732,0.92189,0.76538,0.77774,0.83053,0.65114,0.77431,0.9403,1.01201,0.000227,0.000227,0.000227
126,33.896,0.7396,0.71917,0.92167,0.75319,0.79806,0.83082,0.63727,0.77769,0.94712,1.01228,0.00021875,0.00021875,0.00021875
127,34.1351,0.72452,0.70989,0.92209,0.75705,0.79151,0.83202,0.6351,0.78241,0.93869,1.01096,0.0002105,0.0002105,0.0002105
128,34.3817,0.76548,0.72505,0.92938,0.78255,0.79638,0.83775,0.65046,0.77097,0.91011,1.01016,0.00020225,0.00020225,0.00020225
129,34.6214,0.72798,0.68135,0.9081,0.7812,0.80418,0.84147,0.65284,0.77588,0.90896,1.01826,0.000194,0.000194,0.000194
130,34.8745,0.73616,0.7107,0.91836,0.81557,0.76878,0.84916,0.65526,0.76483,0.91139,1.01152,0.00018575,0.00018575,0.00018575
131,35.1137,0.72205,0.68332,0.90904,0.82528,0.75772,0.84873,0.65268,0.76208,0.90996,1.00062,0.0001775,0.0001775,0.0001775
132,35.3658,0.72168,0.67626,0.90651,0.81204,0.75257,0.84427,0.66167,0.76975,0.93454,0.99718,0.00016925,0.00016925,0.00016925
133,35.6076,0.66625,0.66527,0.90838,0.80316,0.74582,0.8409,0.65797,0.77408,0.93699,1.00063,0.000161,0.000161,0.000161
134,35.8602,0.73343,0.70026,0.91956,0.82034,0.76932,0.8391,0.65839,0.77695,0.94291,1.00229,0.00015275,0.00015275,0.00015275
135,36.0957,0.73171,0.70264,0.91719,0.8232,0.7671,0.83654,0.65547,0.77811,0.93543,0.99962,0.0001445,0.0001445,0.0001445
136,36.3419,0.73532,0.69848,0.91593,0.80363,0.77703,0.83454,0.65071,0.7662,0.93715,0.99996,0.00013625,0.00013625,0.00013625
137,36.5825,0.74155,0.71283,0.92395,0.80102,0.77337,0.83336,0.64714,0.76074,0.94845,1.003,0.000128,0.000128,0.000128
138,36.839,0.71143,0.68154,0.90634,0.79398,0.75418,0.83521,0.64605,0.7759,0.95589,1.00324,0.00011975,0.00011975,0.00011975
139,37.0776,0.70802,0.6793,0.91313,0.7901,0.76609,0.83327,0.64129,0.78683,0.95321,1.00349,0.0001115,0.0001115,0.0001115
140,37.3271,0.70482,0.68005,0.90814,0.79503,0.79045,0.83728,0.6414,0.77151,0.94272,0.99986,0.00010325,0.00010325,0.00010325
141,38.2442,0.74126,0.80098,0.92855,0.78729,0.80856,0.84297,0.64421,0.76856,0.93819,1.00323,9.5e-05,9.5e-05,9.5e-05
142,38.6494,0.71779,0.72841,0.92155,0.7982,0.7952,0.84381,0.6504,0.76328,0.94476,0.99592,8.675e-05,8.675e-05,8.675e-05
143,38.88,0.67828,0.70167,0.90363,0.79537,0.78985,0.83981,0.64674,0.76306,0.94689,0.9932,7.85e-05,7.85e-05,7.85e-05
144,39.1193,0.68412,0.68959,0.91258,0.79932,0.77756,0.82683,0.64751,0.76019,0.96388,0.98025,7.025e-05,7.025e-05,7.025e-05
145,39.349,0.65093,0.68563,0.90212,0.7971,0.77284,0.82663,0.64999,0.75825,0.97022,0.98212,6.2e-05,6.2e-05,6.2e-05
146,39.5913,0.68658,0.6993,0.91747,0.83776,0.76763,0.82733,0.65261,0.75203,0.96728,0.98285,5.375e-05,5.375e-05,5.375e-05
147,39.8211,0.70929,0.71578,0.91758,0.83787,0.76801,0.8264,0.65294,0.75233,0.95882,0.98428,4.55e-05,4.55e-05,4.55e-05
148,40.0549,0.67737,0.69434,0.91259,0.83128,0.77284,0.82783,0.65516,0.74935,0.9559,0.98382,3.725e-05,3.725e-05,3.725e-05
149,40.2815,0.7013,0.70196,0.91279,0.83768,0.76646,0.82888,0.65719,0.74928,0.95456,0.98492,2.9e-05,2.9e-05,2.9e-05
150,40.5211,0.63198,0.64523,0.88414,0.84159,0.76186,0.83195,0.65994,0.74852,0.95562,0.98473,2.075e-05,2.075e-05,2.075e-05
