epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,10.9889,1.03364,1.13184,1.00421,0.6856,0.72967,0.69947,0.50332,0.97201,1.19774,0.99281,0.00091175,0.00091175,0.00091175
43,11.199,1.05965,1.08649,1.0075,0.68875,0.74802,0.71398,0.52059,0.96724,1.17288,0.99044,0.0009035,0.0009035,0.0009035
44,11.4146,1.0297,1.05645,0.99869,0.78759,0.66724,0.70709,0.53256,0.96459,1.18805,1.00894,0.00089525,0.00089525,0.00089525
45,11.6213,0.97687,1.04822,1.001,0.8008,0.67023,0.7152,0.52819,0.99285,1.19483,0.99946,0.000887,0.000887,0.000887
46,11.8366,1.03877,1.08894,0.99982,0.73397,0.6879,0.7228,0.52946,0.94415,1.18618,0.98234,0.00087875,0.00087875,0.00087875
47,12.136,1.05046,1.06129,0.99497,0.78374,0.63385,0.73691,0.53004,0.96761,1.16813,0.96674,0.0008705,0.0008705,0.0008705
48,12.3517,1.0287,1.01288,0.98418,0.69817,0.65465,0.73469,0.526,0.94848,1.18441,0.98364,0.00086225,0.00086225,0.00086225
49,12.5559,1.02563,1.0194,0.98565,0.67042,0.7359,0.7401,0.53697,0.95853,1.13738,0.97661,0.000854,0.000854,0.000854
50,12.7713,1.05228,1.02478,0.99204,0.70099,0.71264,0.70677,0.51545,0.99557,1.22773,1.0019,0.00084575,0.00084575,0.00084575
51,12.9771,0.97852,0.99139,0.98242,0.70798,0.72071,0.70466,0.50694,1.02333,1.22879,1.00511,0.0008375,0.0008375,0.0008375
52,13.1891,1.02663,1.03352,1.00565,0.73165,0.70732,0.72469,0.54066,0.92764,1.16519,0.96905,0.00082925,0.00082925,0.00082925
53,13.395,0.95234,0.98101,0.98891,0.76135,0.70495,0.72793,0.54723,0.88748,1.16804,0.9546,0.000821,0.000821,0.000821
54,13.6112,0.96358,1.03167,0.97519,0.80668,0.70531,0.76328,0.57044,0.94465,1.15905,0.96143,0.00081275,0.00081275,0.00081275
55,13.8175,0.99169,1.01938,0.9696,0.82968,0.68019,0.77449,0.58096,0.93806,1.12423,0.95575,0.0008045,0.0008045,0.0008045
56,14.0331,0.98221,0.98888,0.96789,0.80608,0.69498,0.77928,0.5777,0.92157,1.088,0.94782,0.00079625,0.00079625,0.00079625
57,14.2373,0.93331,0.98417,0.98433,0.78319,0.69029,0.77672,0.58733,0.87742,1.08471,0.94605,0.000788,0.000788,0.000788
58,14.4572,0.99408,0.99448,0.99048,0.80585,0.67871,0.75835,0.5797,0.87402,1.13187,0.94732,0.00077975,0.00077975,0.00077975
