epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,13.4273,1.07177,1.16492,1.00996,0.6087,0.73221,0.71138,0.50204,1.10067,1.43014,1.00268,0.00091175,0.00091175,0.00091175
43,13.7712,1.18873,1.21713,1.07807,0.75681,0.70013,0.76639,0.56576,1.03298,1.30055,1.0082,0.0009035,0.0009035,0.0009035
44,14.048,1.09595,1.09983,1.03818,0.79625,0.75644,0.78826,0.5321,1.17888,1.33711,1.00642,0.00089525,0.00089525,0.00089525
45,14.3016,1.10281,1.16251,1.03464,0.79404,0.77157,0.77715,0.4739,1.36371,1.37887,1.03427,0.000887,0.000887,0.000887
46,14.5726,1.20937,1.16916,1.04964,0.77996,0.77873,0.7696,0.56123,1.00593,1.27916,0.98948,0.00087875,0.00087875,0.00087875
47,14.8225,1.09919,1.12794,1.0266,0.7596,0.72233,0.77335,0.56907,0.97347,1.27326,0.98683,0.0008705,0.0008705,0.0008705
48,15.0956,1.06627,1.12934,1.02566,0.75321,0.68694,0.79668,0.58793,1.01279,1.29708,0.97498,0.00086225,0.00086225,0.00086225
49,15.3567,1.09871,1.1281,1.01988,0.65145,0.74924,0.77576,0.52946,1.12782,1.31622,0.98729,0.000854,0.000854,0.000854
50,15.6235,1.07138,1.11748,1.02577,0.75306,0.71129,0.77236,0.53283,1.09904,1.30407,0.98303,0.00084575,0.00084575,0.00084575
51,15.8768,1.09693,1.09157,1.03338,0.78202,0.64882,0.76492,0.55072,1.0307,1.29548,0.97653,0.0008375,0.0008375,0.0008375
52,16.1421,1.10469,1.07992,1.02421,0.6455,0.84073,0.76075,0.47323,1.23884,1.37425,1.01075,0.00082925,0.00082925,0.00082925
53,16.393,1.09084,1.0764,1.01938,0.65623,0.85103,0.75504,0.46679,1.30251,1.3639,1.01585,0.000821,0.000821,0.000821
54,16.6561,1.08913,1.11214,1.00842,0.71886,0.7899,0.77258,0.53627,1.09648,1.25729,0.98628,0.00081275,0.00081275,0.00081275
55,16.9156,1.06947,1.04753,1.00525,0.69933,0.78335,0.78386,0.54903,1.08666,1.24153,0.98705,0.0008045,0.0008045,0.0008045
56,17.1792,1.09373,1.08946,1.03559,0.62148,0.83466,0.7694,0.52124,1.12546,1.25961,0.99114,0.00079625,0.00079625,0.00079625
57,17.4287,1.06409,1.05613,1.02662,0.63606,0.83752,0.77403,0.53481,1.082,1.2561,0.98032,0.000788,0.000788,0.000788
58,17.7005,1.04454,1.0579,1.02552,0.7359,0.78877,0.80457,0.5765,0.98969,1.22027,0.95709,0.00077975,0.00077975,0.00077975
59,17.9562,1.01982,1.04389,1.01186,0.82084,0.7204,0.81538,0.56761,1.02525,1.21806,0.95855,0.0007715,0.0007715,0.0007715
60,18.2215,1.04525,1.06855,1.0133,0.72837,0.76227,0.82402,0.53409,1.16169,1.17908,0.99104,0.00076325,0.00076325,0.00076325
61,18.4757,1.03448,1.06747,0.99981,0.68356,0.79442,0.80569,0.54236,1.09005,1.21325,0.99625,0.000755,0.000755,0.000755
62,18.7414,1.07006,1.08491,1.01058,0.67319,0.78153,0.78832,0.49643,1.18099,1.27027,0.9998,0.00074675,0.00074675,0.00074675
63,18.9932,1.03162,0.99634,1.00318,0.68525,0.82561,0.80418,0.53809,1.10762,1.22338,0.97466,0.0007385,0.0007385,0.0007385
64,19.3569,1.06317,1.07723,1.01402,0.70134,0.79808,0.77924,0.56235,0.97115,1.23286,0.95969,0.00073025,0.00073025,0.00073025
65,19.6047,1.0137,0.97409,0.9978,0.63382,0.79344,0.75958,0.52712,1.05529,1.26042,0.97344,0.000722,0.000722,0.000722
66,19.8674,1.00464,1.05458,1.02451,0.71035,0.72113,0.77558,0.56659,0.93799,1.18117,0.95723,0.00071375,0.00071375,0.00071375
67,20.1213,0.99829,0.9692,0.9991,0.80668,0.68381,0.7947,0.58036,0.89213,1.16922,0.94318,0.0007055,0.0007055,0.0007055
68,20.3904,1.01595,1.00228,1.0046,0.75966,0.76185,0.81138,0.54423,1.09518,1.25411,0.9572,0.00069725,0.00069725,0.00069725
69,20.643,1.04846,1.03446,1.00188,0.76369,0.78846,0.79048,0.54623,1.06502,1.26851,0.95693,0.000689,0.000689,0.000689
70,20.9068,0.97962,0.97203,0.97889,0.78345,0.75109,0.76926,0.57282,0.90983,1.24261,0.93561,0.00068075,0.00068075,0.00068075
71,21.163,0.99139,0.97502,0.99112,0.78065,0.74835,0.75688,0.55831,0.98541,1.26545,0.94774,0.0006725,0.0006725,0.0006725
72,21.4296,0.98939,0.96931,0.97742,0.80179,0.73984,0.79183,0.5442,1.0701,1.22146,0.96323,0.00066425,0.00066425,0.00066425
73,21.6816,1.00827,1.04137,1.00541,0.77023,0.84588,0.81957,0.5865,1.0105,1.16343,0.95724,0.000656,0.000656,0.000656
74,21.9501,0.98159,0.92662,0.9846,0.76773,0.8018,0.81297,0.56717,1.0938,1.16881,0.96218,0.00064775,0.00064775,0.00064775
75,22.2036,0.99346,0.97061,0.9848,0.73084,0.84942,0.82004,0.54769,1.19207,1.1722,0.97134,0.0006395,0.0006395,0.0006395
76,22.4658,1.02496,1.00492,1.00429,0.73548,0.81637,0.80702,0.57771,1.05281,1.14726,0.95877,0.00063125,0.00063125,0.00063125
77,22.7199,1.00779,0.93548,0.99038,0.8209,0.75257,0.80898,0.58825,1.0193,1.1375,0.9583,0.000623,0.000623,0.000623
